,Unnamed: 0,url,video_id,playlist_id,channel_id,index,extracted
4790,4790,https://www.youtube.com/watch?v=CmrRolGGpzs,CmrRolGGpzs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4790,2.0
4791,4791,https://www.youtube.com/watch?v=4oeXHunohBg,4oeXHunohBg,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4791,1.0
4792,4792,https://www.youtube.com/watch?v=8Dk0nRYm_ow,8Dk0nRYm_ow,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4792,8.0
4793,4793,https://www.youtube.com/watch?v=g_l4hlKyxTs,g_l4hlKyxTs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4793,9.0
4794,4794,https://www.youtube.com/watch?v=LKJifJOY2-w,LKJifJOY2-w,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4794,9.0
4795,4795,https://www.youtube.com/watch?v=uKn30T9nKVs,uKn30T9nKVs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4795,0.0
4796,4796,https://www.youtube.com/watch?v=yfXVb4wzTQU,yfXVb4wzTQU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4796,2.0
4797,4797,https://www.youtube.com/watch?v=-UHxaG1SKlo,-UHxaG1SKlo,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4797,0.0
4798,4798,https://www.youtube.com/watch?v=z1UjuclwS_0,z1UjuclwS_0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4798,16.0
4799,4799,https://www.youtube.com/watch?v=HiGyr8NapJs,HiGyr8NapJs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4799,5.0
4800,4800,https://www.youtube.com/watch?v=O60Y49EmPr0,O60Y49EmPr0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4800,0.0
4801,4801,https://www.youtube.com/watch?v=PSdSr_q79jI,PSdSr_q79jI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4801,3.0
4802,4802,https://www.youtube.com/watch?v=V_Pa3187eTY,V_Pa3187eTY,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4802,5.0
4803,4803,https://www.youtube.com/watch?v=mmYmyDvuF7M,mmYmyDvuF7M,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4803,2.0
4804,4804,https://www.youtube.com/watch?v=wwIX3kC1Y3g,wwIX3kC1Y3g,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4804,27.0
4805,4805,https://www.youtube.com/watch?v=SHAh0qWjVa4,SHAh0qWjVa4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4805,0.0
4806,4806,https://www.youtube.com/watch?v=cHzeTjkAu_s,cHzeTjkAu_s,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4806,0.0
4807,4807,https://www.youtube.com/watch?v=iSvTpWaivI8,iSvTpWaivI8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4807,4.0
4808,4808,https://www.youtube.com/watch?v=V-UqrpwsRa8,V-UqrpwsRa8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4808,2.0
4809,4809,https://www.youtube.com/watch?v=QdFfd5qWHgk,QdFfd5qWHgk,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4809,1.0
4810,4810,https://www.youtube.com/watch?v=aOSIgeNinTI,aOSIgeNinTI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4810,2.0
4811,4811,https://www.youtube.com/watch?v=BEtrjR72B3s,BEtrjR72B3s,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4811,0.0
4812,4812,https://www.youtube.com/watch?v=ZQx-3C4yh2Q,ZQx-3C4yh2Q,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4812,6.0
4813,4813,https://www.youtube.com/watch?v=G163Ql2zBtk,G163Ql2zBtk,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4813,11.0
4814,4814,https://www.youtube.com/watch?v=ztvvXT_UaRU,ztvvXT_UaRU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4814,1.0
4815,4815,https://www.youtube.com/watch?v=WbJkneAfS8Q,WbJkneAfS8Q,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4815,0.0
4816,4816,https://www.youtube.com/watch?v=MuAXdEACr98,MuAXdEACr98,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4816,1.0
4817,4817,https://www.youtube.com/watch?v=YDcQdRID_GI,YDcQdRID_GI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4817,2.0
4818,4818,https://www.youtube.com/watch?v=UARkEierR-8,UARkEierR-8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4818,0.0
4819,4819,https://www.youtube.com/watch?v=OgS4PLHW3ew,OgS4PLHW3ew,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4819,27.0
4820,4820,https://www.youtube.com/watch?v=Juwd8cPTT5Y,Juwd8cPTT5Y,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4820,29.0
4821,4821,https://www.youtube.com/watch?v=-zltkarF56Y,-zltkarF56Y,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4821,0.0
4822,4822,https://www.youtube.com/watch?v=tkOSWXVCPPI,tkOSWXVCPPI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4822,0.0
4823,4823,https://www.youtube.com/watch?v=ZV1_uK5umQQ,ZV1_uK5umQQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4823,5.0
4824,4824,https://www.youtube.com/watch?v=CDC9Adl5LVA,CDC9Adl5LVA,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4824,8.0
4825,4825,https://www.youtube.com/watch?v=EA7ozb7Yn5g,EA7ozb7Yn5g,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4825,4.0
4826,4826,https://www.youtube.com/watch?v=3pAtu6tr-0I,3pAtu6tr-0I,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4826,2.0
4827,4827,https://www.youtube.com/watch?v=cb46-7NjPg8,cb46-7NjPg8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4827,1.0
4828,4828,https://www.youtube.com/watch?v=KIharDXhvKA,KIharDXhvKA,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4828,5.0
4829,4829,https://www.youtube.com/watch?v=8Qv1yYtMQXo,8Qv1yYtMQXo,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4829,2.0
4830,4830,https://www.youtube.com/watch?v=hqt3AYDpXdY,hqt3AYDpXdY,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4830,5.0
4831,4831,https://www.youtube.com/watch?v=A8UwOYL2t6I,A8UwOYL2t6I,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4831,0.0
4832,4832,https://www.youtube.com/watch?v=eQSKLI7G7Fs,eQSKLI7G7Fs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4832,2.0
4833,4833,https://www.youtube.com/watch?v=tWo9tDM_GKc,tWo9tDM_GKc,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4833,0.0
4834,4834,https://www.youtube.com/watch?v=8pStW8aqTfk,8pStW8aqTfk,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4834,2.0
4835,4835,https://www.youtube.com/watch?v=0Bd_ts03VAc,0Bd_ts03VAc,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4835,0.0
4836,4836,https://www.youtube.com/watch?v=FhZn4GD9l8M,FhZn4GD9l8M,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4836,1.0
4837,4837,https://www.youtube.com/watch?v=LwK4LaKB9w0,LwK4LaKB9w0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4837,3.0
4838,4838,https://www.youtube.com/watch?v=OxXhOG91qhI,OxXhOG91qhI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4838,1.0
4839,4839,https://www.youtube.com/watch?v=iKKxwnk2Xlw,iKKxwnk2Xlw,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4839,6.0
4840,4840,https://www.youtube.com/watch?v=OBev2r01H4M,OBev2r01H4M,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4840,0.0
4841,4841,https://www.youtube.com/watch?v=IlwOLYc32ho,IlwOLYc32ho,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4841,0.0
4842,4842,https://www.youtube.com/watch?v=YQ3RYUANYMs,YQ3RYUANYMs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4842,1.0
4843,4843,https://www.youtube.com/watch?v=2Pk_f-0iNOM,2Pk_f-0iNOM,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4843,0.0
4844,4844,https://www.youtube.com/watch?v=zlnaf7SMjjQ,zlnaf7SMjjQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4844,0.0
4845,4845,https://www.youtube.com/watch?v=ImVs8KrIn_4,ImVs8KrIn_4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4845,0.0
4846,4846,https://www.youtube.com/watch?v=FrstIq-Z-fA,FrstIq-Z-fA,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4846,0.0
4847,4847,https://www.youtube.com/watch?v=nAZE6TBFudQ,nAZE6TBFudQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4847,0.0
4848,4848,https://www.youtube.com/watch?v=-oODaFxkBM4,-oODaFxkBM4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4848,3.0
4849,4849,https://www.youtube.com/watch?v=-I78ODTq29A,-I78ODTq29A,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4849,0.0
4850,4850,https://www.youtube.com/watch?v=wDu5XWj7UtU,wDu5XWj7UtU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4850,0.0
4851,4851,https://www.youtube.com/watch?v=UkZcDYba0Ak,UkZcDYba0Ak,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4851,2.0
4852,4852,https://www.youtube.com/watch?v=IIYxlUnZDD8,IIYxlUnZDD8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4852,0.0
4853,4853,https://www.youtube.com/watch?v=jVy8TewXsjY,jVy8TewXsjY,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4853,0.0
4854,4854,https://www.youtube.com/watch?v=ohF7R6AHzFM,ohF7R6AHzFM,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4854,0.0
4855,4855,https://www.youtube.com/watch?v=Tycz7dpNJE8,Tycz7dpNJE8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4855,1.0
4856,4856,https://www.youtube.com/watch?v=-zzApL59GPE,-zzApL59GPE,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4856,1.0
4857,4857,https://www.youtube.com/watch?v=ebx9m3t0cyw,ebx9m3t0cyw,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4857,0.0
4858,4858,https://www.youtube.com/watch?v=G7J-O2NTJ1o,G7J-O2NTJ1o,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4858,1.0
4859,4859,https://www.youtube.com/watch?v=b7HEJjxOGX8,b7HEJjxOGX8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4859,0.0
4860,4860,https://www.youtube.com/watch?v=2mFAowzThF4,2mFAowzThF4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4860,3.0
4861,4861,https://www.youtube.com/watch?v=N1OwKpc27n8,N1OwKpc27n8,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4861,0.0
4862,4862,https://www.youtube.com/watch?v=TgJzXGTjtjM,TgJzXGTjtjM,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4862,16.0
4863,4863,https://www.youtube.com/watch?v=URDbF5le36w,URDbF5le36w,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4863,0.0
4864,4864,https://www.youtube.com/watch?v=nI9wF4g-8Pg,nI9wF4g-8Pg,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4864,6.0
4865,4865,https://www.youtube.com/watch?v=epnUiaTB0KA,epnUiaTB0KA,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4865,4.0
4866,4866,https://www.youtube.com/watch?v=SQ9cEL7w8Ko,SQ9cEL7w8Ko,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4866,7.0
4867,4867,https://www.youtube.com/watch?v=SuCXy7XIy-E,SuCXy7XIy-E,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4867,3.0
4868,4868,https://www.youtube.com/watch?v=9wYAONR8nJk,9wYAONR8nJk,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4868,0.0
4869,4869,https://www.youtube.com/watch?v=QSRLJdSoD5M,QSRLJdSoD5M,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4869,0.0
4870,4870,https://www.youtube.com/watch?v=tChsnDqiNqU,tChsnDqiNqU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4870,0.0
4871,4871,https://www.youtube.com/watch?v=6fE8TwrM9EU,6fE8TwrM9EU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4871,0.0
4872,4872,https://www.youtube.com/watch?v=OnaOfD_JjDo,OnaOfD_JjDo,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4872,2.0
4873,4873,https://www.youtube.com/watch?v=LUWbXyknHw0,LUWbXyknHw0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4873,0.0
4874,4874,https://www.youtube.com/watch?v=68bJ6ZD6HQQ,68bJ6ZD6HQQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4874,3.0
4875,4875,https://www.youtube.com/watch?v=zBnLk6gVD3E,zBnLk6gVD3E,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4875,2.0
4876,4876,https://www.youtube.com/watch?v=CKoVR_KHVh4,CKoVR_KHVh4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4876,1.0
4877,4877,https://www.youtube.com/watch?v=38pHQu3dvq0,38pHQu3dvq0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4877,0.0
4878,4878,https://www.youtube.com/watch?v=zldsUtYUzYw,zldsUtYUzYw,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4878,0.0
4879,4879,https://www.youtube.com/watch?v=qnDalDN2r3o,qnDalDN2r3o,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4879,14.0
4880,4880,https://www.youtube.com/watch?v=gSawzLOjPCA,gSawzLOjPCA,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4880,6.0
4881,4881,https://www.youtube.com/watch?v=Xjyl4xBPInE,Xjyl4xBPInE,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4881,0.0
4882,4882,https://www.youtube.com/watch?v=SzZEnYYJmPQ,SzZEnYYJmPQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4882,2.0
4883,4883,https://www.youtube.com/watch?v=LLEvelKsKS4,LLEvelKsKS4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4883,0.0
4884,4884,https://www.youtube.com/watch?v=EbD-op41fwQ,EbD-op41fwQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4884,15.0
4885,4885,https://www.youtube.com/watch?v=Y8RT3KBdeGI,Y8RT3KBdeGI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4885,0.0
4886,4886,https://www.youtube.com/watch?v=03u9zG7TxgI,03u9zG7TxgI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4886,0.0
4887,4887,https://www.youtube.com/watch?v=saxZP5cdMVg,saxZP5cdMVg,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4887,0.0
4888,4888,https://www.youtube.com/watch?v=p4GDtPhqca0,p4GDtPhqca0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4888,4.0
4889,4889,https://www.youtube.com/watch?v=dJ9sJ59SVa0,dJ9sJ59SVa0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4889,0.0
4890,4890,https://www.youtube.com/watch?v=rnVghkIWiV0,rnVghkIWiV0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4890,1.0
4891,4891,https://www.youtube.com/watch?v=hrGi7p5YFqk,hrGi7p5YFqk,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4891,3.0
4892,4892,https://www.youtube.com/watch?v=oABaluRtMuw,oABaluRtMuw,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4892,0.0
4893,4893,https://www.youtube.com/watch?v=dww_439Rl7I,dww_439Rl7I,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4893,3.0
4894,4894,https://www.youtube.com/watch?v=eY_4_emTk9k,eY_4_emTk9k,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4894,0.0
4895,4895,https://www.youtube.com/watch?v=DZdmp5a0VzU,DZdmp5a0VzU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4895,1.0
4896,4896,https://www.youtube.com/watch?v=wggzeRP-Slk,wggzeRP-Slk,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4896,2.0
4897,4897,https://www.youtube.com/watch?v=qBLl54r-Hxw,qBLl54r-Hxw,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4897,4.0
4898,4898,https://www.youtube.com/watch?v=CORjExFy9fo,CORjExFy9fo,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4898,0.0
4899,4899,https://www.youtube.com/watch?v=cVBG4E28emU,cVBG4E28emU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4899,5.0
4900,4900,https://www.youtube.com/watch?v=lzczdsmrPv4,lzczdsmrPv4,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4900,2.0
4901,4901,https://www.youtube.com/watch?v=2VhI_lTcvNs,2VhI_lTcvNs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4901,1.0
4902,4902,https://www.youtube.com/watch?v=QR1uGo56M_Y,QR1uGo56M_Y,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4902,13.0
4903,4903,https://www.youtube.com/watch?v=v_smgFYOff0,v_smgFYOff0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4903,4.0
4904,4904,https://www.youtube.com/watch?v=Pv1Umv0uujI,Pv1Umv0uujI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4904,0.0
4905,4905,https://www.youtube.com/watch?v=6I9KcFqkwpM,6I9KcFqkwpM,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4905,5.0
4906,4906,https://www.youtube.com/watch?v=y2Ut2F2HUg0,y2Ut2F2HUg0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4906,0.0
4907,4907,https://www.youtube.com/watch?v=3MaQyPxKqy0,3MaQyPxKqy0,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4907,9.0
4908,4908,https://www.youtube.com/watch?v=8nc6coXSc44,8nc6coXSc44,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4908,0.0
4909,4909,https://www.youtube.com/watch?v=dU8twqQQO-w,dU8twqQQO-w,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4909,1.0
4910,4910,https://www.youtube.com/watch?v=p4SwwB7Wb6k,p4SwwB7Wb6k,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4910,0.0
4911,4911,https://www.youtube.com/watch?v=mLMhplmVDhU,mLMhplmVDhU,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4911,15.0
4912,4912,https://www.youtube.com/watch?v=Q4XnMBqywQw,Q4XnMBqywQw,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4912,1.0
4913,4913,https://www.youtube.com/watch?v=IBDxtF63DsI,IBDxtF63DsI,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4913,4.0
4914,4914,https://www.youtube.com/watch?v=3p7WAoSE8Tc,3p7WAoSE8Tc,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4914,9.0
4915,4915,https://www.youtube.com/watch?v=Pp6u6MLOwjo,Pp6u6MLOwjo,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4915,2.0
4916,4916,https://www.youtube.com/watch?v=RQEmdGHoNwo,RQEmdGHoNwo,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4916,4.0
4917,4917,https://www.youtube.com/watch?v=77Pcwu_E9dQ,77Pcwu_E9dQ,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4917,0.0
4918,4918,https://www.youtube.com/watch?v=1C8yrHPO0Hs,1C8yrHPO0Hs,PLNljeYqZrE_qFxL6fPxSsmcaBjAdm-jII,UCE3yf1AcIlXdps2EYbq3lzw,4918,12.0
