,Unnamed: 0,video_id,index,extracted
5590,4409,PXAbpyDjo3A,5590,0.0
5591,4408,bX0SN0WyZ5s,5591,
5592,4407,wv2fK3nR3Mw,5592,
5593,4406,My6LBqzBJUs,5593,0.0
5594,4405,yMnCn-Mn1qk,5594,
5595,4404,FiapQxrmObk,5595,
5596,4403,Y6D4WrF9wog,5596,
5597,4402,Qt1qZQY_kkY,5597,0.0
5598,4401,uCU77YovMIE,5598,
5599,4400,uY_qmuL-M_w,5599,
5600,4399,k6o-AMClTXA,5600,
5601,4398,z_vQmV0halM,5601,0.0
5602,4397,iQKmgSmVw9c,5602,
5603,4396,VRENW0i5aKM,5603,0.0
5604,4395,B0tVYrZgmC0,5604,0.0
5605,4394,vNGQHNR7Nj0,5605,
5606,4393,6LWAjHrp8po,5606,
5607,4392,87cM0Y9HSEI,5607,
5608,4391,NIrwmDu_Uls,5608,0.0
5609,4390,twsfN1siao4,5609,
5610,4389,kkZ77Dqk-Z4,5610,
5611,4388,IQzfNMWK0s8,5611,0.0
5612,4387,E-gSADwbcmQ,5612,
5613,4386,sQNyN09ANi4,5613,
5614,4385,Vn-vQb0XSuU,5614,
5615,4384,EKw2_kcptXM,5615,
5616,4383,u9LG9BgFHMY,5616,
5617,4382,KfrnteKtuhE,5617,0.0
5618,4381,cybYgW1g4H4,5618,
5619,4380,h-eItRjbqlw,5619,
5620,4379,lC667g1AqdI,5620,
5621,4378,HuIx_1AgWbE,5621,
5622,4377,CkwXTlV8hpA,5622,0.0
5623,4376,aJTzUPMxhUw,5623,0.0
5624,4375,zVdYXg1uddw,5624,
5625,4374,v3Q7yKmv-E4,5625,0.0
5626,4373,xS4LchDPlHo,5626,
5627,4372,AXaJ0fr-tyM,5627,
5628,4371,0i7X2qqhYVs,5628,
5629,4370,9PgStbfjWnQ,5629,
5630,4369,5HHPphIqUY8,5630,
5631,4368,83xx8gdh4GY,5631,
5632,4367,6rWUl8EfJG4,5632,0.0
5633,4366,TSYjEAu06Cs,5633,0.0
5634,4365,3pJDPHKXK8w,5634,
5635,4364,LFpld5t6Dbs,5635,0.0
5636,4363,uNUMVV4X3t8,5636,
5637,4362,BEXmWYadq4I,5637,
5638,4361,mxLxHDMzf8Y,5638,0.0
5639,4360,kuhvzgsWtTg,5639,
5640,4359,uZjyB0Za9MI,5640,0.0
5641,4358,9qeG9skYXOc,5641,
5642,4357,gZBfwmLcEuA,5642,0.0
5643,4356,hdLExsmCbAg,5643,
5644,4355,XaUdPoVEDc0,5644,0.0
5645,4354,1py3ugrs2cc,5645,0.0
5646,4353,7Dz3C6c-4PI,5646,
5647,4352,kWn9wWamup0,5647,0.0
5648,4351,WtrXjPtCOVI,5648,
5649,4350,daxWPfyUNho,5649,
5650,4349,edXdIhpU6pg,5650,
5651,4348,1bIHpslQCEA,5651,
5652,4347,EkhpXLa-qBo,5652,
5653,4346,25pezvBHC8c,5653,0.0
5654,4345,DEdS7P9zeHQ,5654,
5655,4344,1AOuKYLsmog,5655,
5656,4343,e7tPDhgeDDA,5656,
5657,4342,scH9maBsdbU,5657,0.0
5658,4341,EaAqimlZ7-Y,5658,
5659,4340,OuFhYk6kCww,5659,0.0
5660,4339,0-9M9PcjsCc,5660,0.0
5661,4338,pCWmcY1_HlY,5661,
5662,4337,HCGKFY9NBZY,5662,
5663,4336,d8Fllg6h4Yo,5663,
5664,4335,wYuUjFSPr4Y,5664,0.0
5665,4334,Z0qUnclIKM8,5665,0.0
5666,4333,7pG5h8YTIJA,5666,
5667,4332,VCnblI-ffkg,5667,
5668,4331,Uc3jG21fM_A,5668,
5669,4330,83l28vrb5wg,5669,0.0
5670,4329,YGv1rGHjwA4,5670,0.0
5671,4328,Ck1mLRU-xb0,5671,
5672,4327,fycc3cDZTdo,5672,
5673,4326,cNgwG99Oces,5673,0.0
5674,4325,DdfOZa-YHB4,5674,
5675,4324,sNH6XdHfOJc,5675,
5676,4323,nSxHEP5nFQY,5676,
5677,4322,BLwJSdaVhcQ,5677,0.0
5678,4321,blYHLO-UcOg,5678,
5679,4320,084q74ql1Pk,5679,
5680,4319,KZ6XLuyMxmY,5680,
5681,4318,YYqwFLbqmJI,5681,0.0
5682,4317,cvYzAeyBLkQ,5682,
5683,4316,4PGqWpJrZGE,5683,
5684,4315,vx8cvWyBVWs,5684,0.0
5685,4314,mn9XPuMe3-g,5685,
5686,4313,jFW8on8qS3w,5686,0.0
5687,4312,uNEKdkXCzqM,5687,
5688,4311,8GY8anzDrOQ,5688,
5689,4310,7mB98nrKnZM,5689,0.0
5690,4309,b4_nw2a4CK8,5690,
5691,4308,YYVKdu6H2Vk,5691,
5692,4307,gH6qjI4OPbc,5692,
5693,4306,7FyYpjbOG5s,5693,
5694,4305,ZBN_TQimWNM,5694,0.0
5695,4304,8iiPVEH4ZRk,5695,
5696,4303,knMqoN0z5ZA,5696,0.0
5697,4302,ixrmj19ZusM,5697,
5698,4301,lKfG0tCI31M,5698,
5699,4300,Z_WG-juob3A,5699,0.0
5700,4299,KZu_rdmbFe4,5700,
5701,4298,SQxKwdq9tSk,5701,0.0
5702,4297,iLqk7OJyDgo,5702,0.0
5703,4296,ayVrlX5PZr8,5703,0.0
5704,4295,qaXMtIglC7I,5704,
5705,4294,zauiuDmyiSE,5705,
5706,4293,Yhn8ykQN2xQ,5706,
5707,4292,CBS6N57VKYk,5707,
5708,4291,KMHfw8Qr4AA,5708,
5709,4290,5Pvhb73zxbg,5709,
5710,4289,tOnedEXISmM,5710,0.0
5711,4288,wIhj_dA8TG4,5711,
5712,4287,e0bpBxFrWuc,5712,
5713,4286,zm8HJo8PkZQ,5713,
5714,4285,X_xJ_QLuoNk,5714,
5715,4284,l4_PQcP3SXQ,5715,
5716,4283,RrEJeLX97Qw,5716,
5717,4282,c8BifZ81GQE,5717,
5718,4281,j0QR87zreEM,5718,
5719,4280,kMoXJ9gF9xs,5719,
5720,4279,mwJnKgcj82w,5720,
5721,4278,D4Ezrilrbzo,5721,0.0
5722,4277,IGhWgxRu61A,5722,0.0
5723,4276,gI7yZYt0c3o,5723,0.0
5724,4275,ItQ-eQU7WRc,5724,0.0
5725,4274,gB5H-nwKFso,5725,0.0
5726,4273,4sxl8ZWE1J4,5726,0.0
5727,4272,6b3caD2JViE,5727,0.0
5728,4271,PUxj0lB_pP0,5728,
5729,4270,yy0iHIynW-Y,5729,
5730,4269,1SrjYTJk3FI,5730,
5731,4268,Tu36uM3iL28,5731,0.0
5732,4267,9bpM42utfQg,5732,0.0
5733,4266,GL7V2185K_g,5733,
5734,4265,tWT7uLjCkug,5734,
5735,4264,6OYc3L7ClBo,5735,0.0
5736,4263,SOUsRCj-APU,5736,
5737,4262,96008O4qIBQ,5737,0.0
5738,4261,M4sqAd4n8hs,5738,0.0
5739,4260,GrK5QDWijvk,5739,0.0
5740,4259,TYcRg0YWGxk,5740,0.0
5741,4258,NoaUtabqIdY,5741,
5742,4257,CsSiIwypCd8,5742,
5743,4256,KcATHy8z3Q8,5743,0.0
5744,4255,A_MsmbERGmg,5744,
5745,4254,5xh9pmvHtV8,5745,
5746,4253,_UAuMROIUnE,5746,
5747,4252,Xo76Z-_lTsQ,5747,
5748,4251,6m9egTIpLyM,5748,
5749,4250,mSB-KVs-T84,5749,0.0
5750,4249,kOs7PCWHxqE,5750,
5751,4248,XQYZOBwBkhs,5751,
5752,4247,GpdoiYKc1bE,5752,0.0
5753,4246,CDtIZZiySgA,5753,
5754,4245,XYpRCVOPO9s,5754,0.0
5755,4244,RcXhsYHuD3w,5755,
5756,4243,H7EiHomhN3g,5756,
5757,4242,IPpjTAuMlxk,5757,
5758,4241,ASkV66sRlWA,5758,
5759,4240,O0wOgRVySgU,5759,
5760,4239,TRthgoWcRfs,5760,
5761,4238,wgYLpY1Y-ck,5761,
5762,4237,MN_A3ZkSy20,5762,0.0
5763,4236,SgT04S6nI8g,5763,0.0
5764,4235,4B719PYBGaM,5764,0.0
5765,4234,hq_uh5yHh_Y,5765,0.0
5766,4233,_hXkcCAcNc8,5766,
5767,4232,MYagwzy91Yk,5767,
5768,4231,ualet1AoCyQ,5768,0.0
5769,4230,aiZVaY-28Ms,5769,
5770,4229,YIrWEhnGVXM,5770,0.0
5771,4228,1BQCcYSm2oo,5771,0.0
5772,4227,Rj_MhS2u-Pk,5772,
5773,4226,p-34nprKCBQ,5773,
5774,4225,5lZnhQ2SdKg,5774,0.0
5775,4224,otDLsASws9E,5775,
5776,4223,9IlVl8bzrT0,5776,0.0
5777,4222,1_zanUKL8-4,5777,0.0
5778,4221,H6TMNjYc7v0,5778,0.0
5779,4220,Ha3ahp_q1_M,5779,
5780,4219,pZS-x6kbGww,5780,
5781,4218,QxzUDOPUYYg,5781,
5782,4217,4Is3BcQCnDk,5782,
5783,4216,B6pkXp5pXIQ,5783,0.0
5784,4215,ps1ngjJGTmw,5784,0.0
5785,4214,kyuBD9Upl4A,5785,0.0
5786,4213,qy5bc6GKPN0,5786,
5787,4212,9gqr0K24e70,5787,0.0
5788,4211,SUnVErB3Kng,5788,
5789,4210,wfTKKmn6mFk,5789,
5790,4209,vLxujvZS6B4,5790,0.0
5791,4208,W-hSsCU0VPg,5791,
5792,4207,ABlJXZ4ApRw,5792,
5793,4206,wrKRTWO2mJs,5793,
5794,4205,g783vbBi1Js,5794,
5795,4204,Ah9KaVe5cec,5795,
5796,4203,v-DLrO-bukw,5796,
5797,4202,DN_H5chG-Xw,5797,
5798,4201,M-dePIohlIA,5798,
5799,4200,hyPXm_ujTN4,5799,0.0
5800,4199,xc2mplFXd3k,5800,
5801,4198,ismTs9xZy4o,5801,0.0
5802,4197,swzYE1qEUYI,5802,
5803,4196,7R4Zd9V5wRI,5803,0.0
5804,4195,eoIaVElJ7XM,5804,0.0
5805,4194,Q2aFg7qAAjo,5805,
5806,4193,THjAlwc6Ohw,5806,
5807,4192,pR4IFaBd8b0,5807,
5808,4191,R2cPFhGpCqw,5808,0.0
5809,4190,6Fw8ysVm7zg,5809,0.0
5810,4189,1uL2Y-CmjQY,5810,0.0
5811,4188,ymKY1RwnHR0,5811,
5812,4187,5TCtLtzSe6I,5812,
5813,4186,H4bU9S0nUvg,5813,
5814,4185,DYDP2m2cUrA,5814,0.0
5815,4184,0sGek2RI9Tw,5815,
5816,4183,a4nreAqfynM,5816,
5817,4182,KVUPojFFhtQ,5817,0.0
5818,4181,rGVWWOEZZPA,5818,
5819,4180,QELARmPXI64,5819,0.0
5820,4179,h3v1dHzFqGg,5820,
5821,4178,sAZP6r4tJrw,5821,
5822,4177,MUdTAguDh5I,5822,
5823,4176,vHDpKUHG3-o,5823,0.0
5824,4175,1RttxR9yn6M,5824,
5825,4174,HWQm-XX7-fY,5825,
5826,4173,cZpCkQmeSaU,5826,0.0
5827,4172,WkYnW1plJqM,5827,
5828,4171,759h1D10EDM,5828,
5829,4170,nQwTStLcWgU,5829,0.0
5830,4169,tjOHSR7j6F8,5830,0.0
5831,4168,NHz4gd_8Rvs,5831,0.0
5832,4167,63iC1qB3piE,5832,
5833,4166,YdQMhgSF9Q4,5833,
5834,4165,l-kZg2gCtVY,5834,
5835,4164,pyXNqZcAzYE,5835,0.0
5836,4163,HscAPTVZ_rQ,5836,
5837,4162,4IdrLkFFP_M,5837,0.0
5838,4161,CWF5o1EGT-o,5838,
5839,4160,YNZEhHkZiak,5839,
5840,4159,Ge4nHk2dCJk,5840,
5841,4158,Uhp1R8wi_y8,5841,
5842,4157,y3mDw5x5Dm0,5842,0.0
5843,4156,W1JVa4Nih0I,5843,0.0
5844,4155,pKvZLWmNYW8,5844,
5845,4154,NoLKJLG8Tdo,5845,
5846,4153,g-tId9PWVTI,5846,0.0
5847,4152,DsCoFbb_cas,5847,
5848,4151,8WlHBsLBeXU,5848,0.0
5849,4150,vQ9igU1IY2w,5849,0.0
5850,4149,z0FCpUAnyqc,5850,0.0
5851,4148,08lDa5hA6XQ,5851,
5852,4147,kanpK8XAUH8,5852,0.0
5853,4146,vAT4l4wY82c,5853,
5854,4145,T-Yw3Cswhh0,5854,
5855,4144,jJK-iXeci4U,5855,
5856,4143,LdSl4WW-qbw,5856,0.0
5857,4142,ksdUKOIJ7VA,5857,
5858,4141,MxXf4zL-1F8,5858,0.0
5859,4140,cRG9FtRgdHQ,5859,
5860,4139,EL_WM0mxyhQ,5860,0.0
5861,4138,JSF3Mjc4DsA,5861,
5862,4137,UlZyAOmDrII,5862,0.0
5863,4136,l25Fdr67fvM,5863,
5864,4135,TIg3x-_xvWc,5864,
5865,4134,OIRvCKnMupE,5865,
5866,4133,l13BxH7ZW1A,5866,0.0
5867,4132,gNQuPGj9PAE,5867,
5868,4131,n9DELzGcLZA,5868,
5869,4130,z2mx4AgTuZw,5869,0.0
5870,4129,ciMMMcvUiaw,5870,
5871,4128,2pzQTnw9FbM,5871,
5872,4127,DEToSxKt6gI,5872,
5873,4126,t1lwWowCExM,5873,
5874,4125,MSSVQTn0We8,5874,0.0
5875,4124,L2knG_aJXOI,5875,0.0
5876,4123,dnNPf5opLa8,5876,
5877,4122,7ZqgfikkoQg,5877,0.0
5878,4121,n-w0-UhdzUU,5878,0.0
5879,4120,PITKKQCQKdI,5879,
5880,4119,aeWSz0CQrC8,5880,0.0
5881,4118,NiddYd4zsYk,5881,0.0
5882,4117,GLqvuBIrxlI,5882,0.0
5883,4116,shw2wKemhoo,5883,
5884,4115,fzl28Gjk4MA,5884,0.0
5885,4114,Y_N3StANBd0,5885,
5886,4113,1_7Yew7QNaU,5886,0.0
5887,4112,yyQ0-sfDZwo,5887,0.0
5888,4111,AlDGHUCeqrk,5888,
5889,4110,OgaB66uzyRk,5889,0.0
5890,4109,mvvu6h43RdQ,5890,0.0
5891,4108,09tZaUd8RrY,5891,
5892,4107,F-2X590yaUQ,5892,0.0
5893,4106,feDTHooAcGU,5893,
5894,4105,Fdyn2M9geHI,5894,0.0
5895,4104,OKOa8Fs0Nng,5895,
5896,4103,_wwcgxGOE1c,5896,
5897,4102,pQ1cboWf458,5897,0.0
5898,4101,pW1BSJXbD98,5898,
5899,4100,KvPIyJferlE,5899,0.0
5900,4099,GACFiEF2SGM,5900,
5901,4098,0gA2VAtXipw,5901,
5902,4097,QCzg4Z0fcBw,5902,
5903,4096,SpHvbLlhOUw,5903,0.0
5904,4095,ONMVpTG909A,5904,
5905,4094,tjn8jAGQZPI,5905,
5906,4093,bMifyKnvo1g,5906,
5907,4092,ZvUytWe6ZFQ,5907,0.0
5908,4091,nw8xj6-w0k0,5908,0.0
5909,4090,JGJyly6vbC0,5909,
5910,4089,vr8OFYHt8do,5910,0.0
5911,4088,Ho2g3Jd-SYA,5911,
5912,4087,T6axS9F-qeY,5912,
5913,4086,60BqAFbZyvs,5913,
5914,4085,3lRs78RBQ0c,5914,
5915,4084,c9Rqj3rnpcw,5915,0.0
5916,4083,yhHwEcX66CU,5916,0.0
5917,4082,p9tDXt9KdAQ,5917,
5918,4081,7z_jX52sm9g,5918,0.0
5919,4080,D1rTxdhTjxg,5919,
5920,4079,80FL_ygXKbo,5920,
5921,4078,UQ-BM7v6JZE,5921,
5922,4077,ptvOy_atWus,5922,
5923,4076,UQKpJHKe-OI,5923,
5924,4075,UxlfqppsYk0,5924,
5925,4074,1eeFRYZxM50,5925,
5926,4073,3ngGsq1MCfo,5926,0.0
5927,4072,dkMTIUI3ofY,5927,0.0
5928,4071,3z0TP_qJO6g,5928,
5929,4070,JqYmXhegLzA,5929,
5930,4069,Ks-RwbPwrT4,5930,0.0
5931,4068,PCpjQVG7vG8,5931,
5932,4067,9gv6FGS9Vfg,5932,
5933,4066,azYYvqa3PRI,5933,0.0
5934,4065,rdw1TtprnTA,5934,
5935,4064,mxYMADCgijs,5935,0.0
5936,4063,lNhs0XSeaRA,5936,
5937,4062,iFvu9sgPJ_s,5937,
5938,4061,ILINfVUMwwk,5938,
5939,4060,q_WV-VuOVLM,5939,
5940,4059,cLvQnFadMqY,5940,0.0
5941,4058,IaA1Ona_S8w,5941,0.0
5942,4057,n4ZW7cYTHy4,5942,
5943,4056,Qg98F6mMvVQ,5943,
5944,4055,jn0-H30wCf4,5944,0.0
5945,4054,j6qPg0S4o_8,5945,0.0
5946,4053,VmEpCl714PE,5946,
5947,4052,CQSuS7FLTNA,5947,0.0
5948,4051,Z8iR3j3GzNw,5948,
5949,4050,2iycrFbQLCc,5949,0.0
5950,4049,TW4D5CwcHTA,5950,
5951,4048,Q1FZtCtSvrw,5951,0.0
5952,4047,HCIMaGZnZaA,5952,
5953,4046,egCc7UbTxAc,5953,
5954,4045,meXhUq_JoaE,5954,
5955,4044,Yyl6_WVElH0,5955,
5956,4043,9_zxflzPB9w,5956,0.0
5957,4042,bFp0sRKgBJo,5957,0.0
5958,4041,vtZO4fiuBTY,5958,0.0
5959,4040,5L0Ex8WHQ6Y,5959,
5960,4039,gSbncnu5Il0,5960,
5961,4038,axdc-_tGmxU,5961,
5962,4037,K8FG6rrLnfw,5962,0.0
5963,4036,MS6bOCdlhro,5963,
5964,4035,eDd2hNMalCs,5964,
5965,4034,NDWuaUnbKuM,5965,
5966,4033,zKj5zYSNQTY,5966,0.0
5967,4032,Nq_niXzeGG0,5967,0.0
5968,4031,jnrep1bKLdE,5968,
5969,4030,Ec2lcwQqkoI,5969,0.0
5970,4029,x8t3oL7X19M,5970,
5971,4028,N2sknkx6K8o,5971,0.0
5972,4027,ROQ5LOuUDZQ,5972,
5973,4026,xJgkKVpsfyU,5973,0.0
5974,4025,zXbLu7UqyR0,5974,
5975,4024,dKyZoD5CwXg,5975,0.0
5976,4023,hqGQLN6Kle0,5976,0.0
5977,4022,IfMw8uLg3Hw,5977,0.0
5978,4021,JFmr_WA9IeY,5978,
5979,4020,ghoymYGkRD4,5979,
5980,4019,qToQH5gNyR4,5980,
5981,4018,FUxiZp91Twc,5981,
5982,4017,VvqqwY0KmNE,5982,0.0
5983,4016,8IZOTto_eeQ,5983,
5984,4015,DPu45RMwCz0,5984,0.0
5985,4014,VXZQsKHOKos,5985,
5986,4013,A-i0SSWVFrM,5986,
5987,4012,tqM9NfHCQOE,5987,
5988,4011,ydR6jljFwtA,5988,0.0
5989,4010,b8nyJB2iO3I,5989,
5990,4009,CdX9gRZmAyk,5990,0.0
5991,4008,vUop-KWs7K8,5991,0.0
5992,4007,dcmWWA7Aryk,5992,0.0
5993,4006,Yv5ibhepNM0,5993,0.0
5994,4005,vLH9YZ7djSs,5994,
5995,4004,9zWkDV6JRnQ,5995,
5996,4003,s8l2dFwJBlE,5996,
5997,4002,eBltI4tUsPc,5997,
5998,4001,7lhWVvCbHJ0,5998,0.0
5999,4000,OOxC4nzl3Yw,5999,0.0
6000,3999,709NnKyEymY,6000,
6001,3998,GtfqYGfLXN4,6001,0.0
6002,3997,fsMP21xu_xs,6002,0.0
6003,3996,kOf5iTYFbK8,6003,
6004,3995,bdtz9Rc_EMo,6004,0.0
6005,3994,LW8TZADLUJ8,6005,
6006,3993,0BCG3fKaqeA,6006,
6007,3992,RooJOuqbYQ0,6007,
6008,3991,XnkJWfSDOSE,6008,
6009,3990,x_9ByHQ6PAY,6009,
6010,3989,IxaM3g8nXtQ,6010,0.0
6011,3988,rBCjasnqKr4,6011,0.0
6012,3987,aeXJNaekqoU,6012,
6013,3986,WCbU65UtcgU,6013,0.0
6014,3985,0gQEqtv_Pdo,6014,
6015,3984,JPHtGTkCYbY,6015,0.0
6016,3983,dHpglL8_qnc,6016,
6017,3982,i3BRlgU4BpE,6017,0.0
6018,3981,cNs28ZNcQ5E,6018,
6019,3980,srC1e1P3l4w,6019,
6020,3979,tT5g2L_bGOE,6020,
6021,3978,zg5SYFLd918,6021,
6022,3977,yP4JL12B-vw,6022,0.0
6023,3976,FgkjDOCcXro,6023,0.0
6024,3975,FUR67rcGCeQ,6024,0.0
6025,3974,HgNwNhsKU7s,6025,
6026,3973,jLoxLsAmsuQ,6026,0.0
6027,3972,MBM3u77qjA4,6027,0.0
6028,3971,6UL8iR6PvNk,6028,
6029,3970,dQwkl5f0Fyc,6029,0.0
6030,3969,Gqg0bX1nviw,6030,0.0
6031,3968,88WJ2EJejN8,6031,0.0
6032,3967,pGmnoqzFdxc,6032,0.0
6033,3966,IHPsGHU_afo,6033,
6034,3965,w-KAd31A4Iw,6034,0.0
6035,3964,cL0bRbTvKEg,6035,0.0
6036,3963,wWVqNmkbI1s,6036,
6037,3962,UzLwO3VZVW8,6037,
6038,3961,pRbUGLwknd4,6038,
6039,3960,v52a10xZQRs,6039,0.0
6040,3959,uOzuJ4ocpQw,6040,0.0
6041,3958,G17XpxYJjpA,6041,
6042,3957,rdnbdvDMCaM,6042,0.0
6043,3956,TGe8dRZysug,6043,
6044,3955,1hDT4HMYgYs,6044,0.0
6045,3954,RzJuRkfryoo,6045,0.0
6046,3953,BoEJKoMVaj4,6046,
6047,3952,d8q4vnZEprU,6047,0.0
6048,3951,JDSoKKKbuT0,6048,
6049,3950,H-BLuQReVso,6049,0.0
6050,3949,pMS511Rdydk,6050,
6051,3948,zriORpHXx2U,6051,0.0
6052,3947,QSwa37eODIY,6052,0.0
6053,3946,ddCW5kqjaj8,6053,0.0
6054,3945,mTaCEoMHxyo,6054,0.0
6055,3944,koXvD9Sxxd0,6055,0.0
6056,3943,kMsTxDn6Fg8,6056,
6057,3942,J1FGha0upkQ,6057,0.0
6058,3941,DfpwB7gzbwQ,6058,0.0
6059,3940,Ftb5OuZEYJM,6059,0.0
6060,3939,vL_36wZN6c0,6060,
6061,3938,S6LwaGYVL-c,6061,
6062,3937,QfxLbRItEuY,6062,
6063,3936,Dd_vs4Ozj5M,6063,0.0
6064,3935,AfrnLdxic9A,6064,
6065,3934,5DKrOvtoOpo,6065,
6066,3933,xXn45aoz8xw,6066,0.0
6067,3932,KVAOgvawqrI,6067,0.0
6068,3931,HPv-yDVsoJk,6068,0.0
6069,3930,8oAZ7305mGc,6069,0.0
6070,3929,ceam6PeBCZc,6070,
6071,3928,MpayyuIXx60,6071,
6072,3927,8sk4tO_9y48,6072,0.0
6073,3926,hl-WHjoSKH4,6073,0.0
6074,3925,tsdJjWjQD4E,6074,
6075,3924,UHFxcIRK5jI,6075,
6076,3923,DPLzax7z8nk,6076,
6077,3922,bK8yJKeU6dE,6077,
6078,3921,pvZ2MwB2vvs,6078,
6079,3920,_1ZwL23COVI,6079,0.0
6080,3919,PfNcEjD2gUg,6080,
6081,3918,aqDJQ57rNVw,6081,0.0
6082,3917,B8ENL_NMRoc,6082,0.0
6083,3916,33s3HWrSxiw,6083,
6084,3915,CJKvC8PlorY,6084,
6085,3914,bOdfr-GghgY,6085,0.0
6086,3913,3fkhMmSOlPI,6086,0.0
6087,3912,VOARhxf-9S4,6087,0.0
6088,3911,hOSrcjbSOvA,6088,0.0
6089,3910,GRiR0Idm_Mc,6089,0.0
6090,3909,z308CJP-e54,6090,0.0
6091,3908,knUE-u5gKr4,6091,0.0
6092,3907,KJydZghhmBg,6092,
6093,3906,9y6cObbh5YU,6093,
6094,3905,J4APMdgwNNk,6094,0.0
6095,3904,YZqIamwHFi0,6095,0.0
6096,3903,cjgzPak43qc,6096,0.0
6097,3902,1EHd5fVAVCk,6097,
6098,3901,nkCs8_hxjIg,6098,0.0
6099,3900,L3GBg-U707A,6099,
6100,3899,5hroSCeg3FI,6100,0.0
6101,3898,4bBaGrK8s0E,6101,
6102,3897,y2r33_f6f-8,6102,0.0
6103,3896,L7mH5KAmrPI,6103,0.0
6104,3895,z7Le_-qG2yg,6104,
6105,3894,Zcm28CPwN2o,6105,0.0
6106,3893,g1YJ8rOegOY,6106,
6107,3892,st5j-84MGG0,6107,
6108,3891,j-kLa58RI2k,6108,0.0
6109,3890,5WlM6LtJsnA,6109,0.0
6110,3889,X6lHz5-8pAU,6110,
6111,3888,LMd383OnVw4,6111,
6112,3887,4LUgE2CResA,6112,
6113,3886,ogS1l5vSSqs,6113,0.0
6114,3885,rmGr3jeK6E4,6114,0.0
6115,3884,msTBC0Oue8Y,6115,
6116,3883,8zEdb2-b178,6116,0.0
6117,3882,lNAi69qXqa4,6117,0.0
6118,3881,0xfXvliC4Sw,6118,
6119,3880,5gvAL3p1PSI,6119,
6120,3879,9Rk5h9cN2es,6120,
6121,3878,DApMh_oJYEk,6121,0.0
6122,3877,Esn-S8GiL8I,6122,0.0
6123,3876,zshTWX3PoG0,6123,0.0
6124,3875,p6W8e3nG-8w,6124,
6125,3874,Lm3hqguUrJg,6125,0.0
6126,3873,Oy8ab7rim8s,6126,0.0
6127,3872,XL_9WPlEmc8,6127,
6128,3871,H71bwZABUM8,6128,0.0
6129,3870,LfFioMQdTLA,6129,0.0
6130,3869,FBhO2knLhFA,6130,
6131,3868,3XqZB3siTU4,6131,0.0
6132,3867,igaVkSV__GI,6132,
6133,3866,xOXvKuGB8cE,6133,0.0
6134,3865,u_rW7X7Idbw,6134,0.0
6135,3864,6CVeFcWyhcI,6135,0.0
6136,3863,dX8srSOUeo8,6136,
6137,3862,S4qENs7XpB4,6137,
6138,3861,sXuGKrpoW18,6138,0.0
6139,3860,2p1o18cWVLo,6139,0.0
6140,3859,6VtSrG1hs9U,6140,0.0
6141,3858,0tdI97W9k0E,6141,0.0
6142,3857,lCHpPtjg2sE,6142,
6143,3856,7GNzcRE9PqY,6143,0.0
6144,3855,1Yj128KBIaY,6144,
6145,3854,VbXZEvD52Ko,6145,0.0
6146,3853,lIQfoc2Lmd0,6146,0.0
6147,3852,SUB7yCZvxX8,6147,
6148,3851,LAJnOIWMQPA,6148,0.0
6149,3850,CAlZ127eOzo,6149,0.0
6150,3849,h87q48Nw_5k,6150,0.0
6151,3848,kxHrDcfg_-w,6151,0.0
6152,3847,k1ME2GbCpNs,6152,
6153,3846,dutAE_2rsIc,6153,
6154,3845,tm6Q03TIrdA,6154,
6155,3844,mLEU893PN3I,6155,
6156,3843,VEOyZ_WpIhs,6156,0.0
6157,3842,OooZKxqHu8A,6157,
6158,3841,DC7miIOZGfk,6158,
6159,3840,vePK_xIc-js,6159,
6160,3839,MAAk_F1Hc7E,6160,
6161,3838,AwD_CRRm3rE,6161,
6162,3837,M3M-AD_OMQQ,6162,
6163,3836,uB6bPZ1IJT4,6163,0.0
6164,3835,sjstT2Xek7Q,6164,
6165,3834,K8UcYWI7DvI,6165,0.0
6166,3833,twR61LJ8Sq0,6166,
6167,3832,002P9RNQ8Ic,6167,
6168,3831,18zZPobPnjM,6168,0.0
6169,3830,WUxvt0aiW-M,6169,0.0
6170,3829,YuU9nZOvR_o,6170,
6171,3828,Oa163PsUySY,6171,
6172,3827,iEkqDj7bbok,6172,
6173,3826,HD0NNd62bFk,6173,0.0
6174,3825,uin9pe1721c,6174,
6175,3824,Kn_lL7h-ylI,6175,
6176,3823,dFXQDhb39ms,6176,0.0
6177,3822,cRBKTojiwNg,6177,0.0
6178,3821,nayP9HTjRvM,6178,0.0
6179,3820,npYUF69XWEo,6179,0.0
6180,3819,RFwNRzFPTU0,6180,
6181,3818,NXCw_3Yl1OI,6181,
6182,3817,iuw2w64U2yA,6182,
6183,3816,t5qF4MOALrw,6183,
6184,3815,d2w4lUPuJiI,6184,
6185,3814,nNfVLTLOwvA,6185,
6186,3813,4VEAJDnS6gA,6186,
6187,3812,vT4W6Gbfjxc,6187,0.0
6188,3811,5LtfboAfbP0,6188,0.0
6189,3810,e2jxiLb5ndM,6189,0.0
6190,3809,d-n8IDfg8mI,6190,
6191,3808,_w_lID9BXi8,6191,
6192,3807,rHsle3avwnU,6192,
6193,3806,6QUcq_6B-LU,6193,
6194,3805,DchpBk6rfoc,6194,
6195,3804,73Lp5halAGY,6195,
6196,3803,em5e4BFQRnA,6196,0.0
6197,3802,OWri4z52C-w,6197,0.0
6198,3801,3n-rgEaSRZM,6198,0.0
